run_id,timestamp_utc,method,arm,impl_commit,rasteriser_commit,dataset,scene,resolution_flag,load_allres,kernel_size,disable_3D_filter,train_scale,test_scale,iterations,seed,psnr,ssim,lpips,lpips_backbone,n_gaussians,model_mb,peak_vram_mb,train_seconds,render_fps,gpu_model,platform,level_claimed,notes
r7-t3-20260912T105041+0000-b1_hotdog_full-18,2026-09-12T10:50:41+00:00,b1-fisher,C,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,hotdog,-1,False,0.1,False,1x/full,1/8,30000,0,32.1600,0.98423,0.01507,vgg,191783,48.33,13843,1670.3,8.883,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260912T105041+0000-b1_materials_full-1x,2026-09-12T10:50:41+00:00,b1-fisher,C,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,materials,-1,False,0.1,False,1x/full,1x,30000,0,30.2644,0.96184,0.03319,vgg,242711,61.16,12921,1715.6,8.990,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260912T105041+0000-b1_materials_full-12,2026-09-12T10:50:41+00:00,b1-fisher,C,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,materials,-1,False,0.1,False,1x/full,1/2,30000,0,31.1977,0.97457,0.01564,vgg,242711,61.16,12921,1715.6,8.990,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260912T105041+0000-b1_materials_full-14,2026-09-12T10:50:41+00:00,b1-fisher,C,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,materials,-1,False,0.1,False,1x/full,1/4,30000,0,30.6729,0.98198,0.01196,vgg,242711,61.16,12921,1715.6,8.990,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260912T105041+0000-b1_materials_full-18,2026-09-12T10:50:41+00:00,b1-fisher,C,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,materials,-1,False,0.1,False,1x/full,1/8,30000,0,28.2166,0.98062,0.01461,vgg,242711,61.16,12921,1715.6,8.990,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260912T105041+0000-mip_mic_full-1x,2026-09-12T10:50:41+00:00,mip-splatting,A,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,mic,-1,False,0.1,False,1x/full,1x,30000,0,35.6026,0.99180,0.00594,vgg,406065,102.33,7543,1696.2,10.553,Tesla T4,kaggle,L3,R7 table3 mip-splatting protocol=full n_cam=100 span=178deg 30000 iters
r7-t3-20260912T105041+0000-mip_mic_full-12,2026-09-12T10:50:41+00:00,mip-splatting,A,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,mic,-1,False,0.1,False,1x/full,1/2,30000,0,35.7235,0.99302,0.00480,vgg,406065,102.33,7543,1696.2,10.553,Tesla T4,kaggle,L3,R7 table3 mip-splatting protocol=full n_cam=100 span=178deg 30000 iters
r7-t3-20260912T105041+0000-mip_mic_full-14,2026-09-12T10:50:41+00:00,mip-splatting,A,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,mic,-1,False,0.1,False,1x/full,1/4,30000,0,30.4771,0.98781,0.01509,vgg,406065,102.33,7543,1696.2,10.553,Tesla T4,kaggle,L3,R7 table3 mip-splatting protocol=full n_cam=100 span=178deg 30000 iters
r7-t3-20260912T105041+0000-mip_mic_full-18,2026-09-12T10:50:41+00:00,mip-splatting,A,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,mic,-1,False,0.1,False,1x/full,1/8,30000,0,25.0419,0.97215,0.03371,vgg,406065,102.33,7543,1696.2,10.553,Tesla T4,kaggle,L3,R7 table3 mip-splatting protocol=full n_cam=100 span=178deg 30000 iters
r7-t3-20260912T105041+0000-b1_mic_full-1x,2026-09-12T10:50:41+00:00,b1-fisher,C,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,mic,-1,False,0.1,False,1x/full,1x,30000,0,35.6234,0.99184,0.00590,vgg,409102,103.10,13801,2376.3,10.949,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=178deg 30000 iters
r7-t3-20260912T105041+0000-b1_mic_full-12,2026-09-12T10:50:41+00:00,b1-fisher,C,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,mic,-1,False,0.1,False,1x/full,1/2,30000,0,35.7342,0.99305,0.00478,vgg,409102,103.10,13801,2376.3,10.949,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=178deg 30000 iters
r7-t3-20260912T105041+0000-b1_mic_full-14,2026-09-12T10:50:41+00:00,b1-fisher,C,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,mic,-1,False,0.1,False,1x/full,1/4,30000,0,30.4778,0.98789,0.01509,vgg,409102,103.10,13801,2376.3,10.949,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=178deg 30000 iters
r7-t3-20260912T105041+0000-b1_mic_full-18,2026-09-12T10:50:41+00:00,b1-fisher,C,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,mic,-1,False,0.1,False,1x/full,1/8,30000,0,25.0447,0.97225,0.03382,vgg,409102,103.10,13801,2376.3,10.949,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=178deg 30000 iters
