run_id,timestamp_utc,method,arm,impl_commit,rasteriser_commit,dataset,scene,resolution_flag,load_allres,kernel_size,disable_3D_filter,train_scale,test_scale,iterations,seed,psnr,ssim,lpips,lpips_backbone,n_gaussians,model_mb,peak_vram_mb,train_seconds,render_fps,gpu_model,platform,level_claimed,notes
r7-t3-20260911T183335+0000-mip_chair_arc-14,2026-09-11T18:33:35+00:00,mip-splatting,A,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/arc,1/4,30000,0,34.1492,0.98318,0.01663,vgg,255285,64.33,4165,1298.5,9.749,Tesla T4,kaggle,L2,R7 table3 mip-splatting protocol=arc n_cam=25 span=95deg 30000 iters
r7-t3-20260911T183335+0000-mip_chair_arc-18,2026-09-11T18:33:35+00:00,mip-splatting,A,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/arc,1/8,30000,0,31.6692,0.97727,0.02415,vgg,255285,64.33,4165,1298.5,9.749,Tesla T4,kaggle,L2,R7 table3 mip-splatting protocol=arc n_cam=25 span=95deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_full-1x,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/full,1x,30000,0,35.8642,0.98754,0.01290,vgg,267447,67.40,13577,1872.1,9.002,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_full-12,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/full,1/2,30000,0,37.8023,0.99242,0.00746,vgg,267447,67.40,13577,1872.1,9.002,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_full-14,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/full,1/4,30000,0,36.0606,0.98946,0.01186,vgg,267447,67.40,13577,1872.1,9.002,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_full-18,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/full,1/8,30000,0,32.5278,0.98152,0.02063,vgg,267447,67.40,13577,1872.1,9.002,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_arc-1x,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/arc,1x,30000,0,32.3375,0.97204,0.02349,vgg,254032,64.02,13373,1542.6,9.337,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=arc n_cam=25 span=95deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_arc-12,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/arc,1/2,30000,0,34.0877,0.98118,0.01629,vgg,254032,64.02,13373,1542.6,9.337,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=arc n_cam=25 span=95deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_arc-14,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/arc,1/4,30000,0,34.0684,0.98315,0.01677,vgg,254032,64.02,13373,1542.6,9.337,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=arc n_cam=25 span=95deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_arc-18,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/arc,1/8,30000,0,31.5520,0.97679,0.02491,vgg,254032,64.02,13373,1542.6,9.337,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=arc n_cam=25 span=95deg 30000 iters
r7-t3-20260911T183335+0000-mip_chair_cone-1x,2026-09-11T18:33:35+00:00,mip-splatting,A,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/cone,1x,30000,0,26.7688,0.92646,0.06103,vgg,209039,52.68,3439,1248.9,9.692,Tesla T4,kaggle,L2,R7 table3 mip-splatting protocol=cone n_cam=10 span=54deg 30000 iters
r7-t3-20260911T183335+0000-mip_chair_cone-12,2026-09-11T18:33:35+00:00,mip-splatting,A,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/cone,1/2,30000,0,27.9292,0.94010,0.05065,vgg,209039,52.68,3439,1248.9,9.692,Tesla T4,kaggle,L2,R7 table3 mip-splatting protocol=cone n_cam=10 span=54deg 30000 iters
r7-t3-20260911T183335+0000-mip_chair_cone-14,2026-09-11T18:33:35+00:00,mip-splatting,A,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/cone,1/4,30000,0,28.9172,0.95250,0.04388,vgg,209039,52.68,3439,1248.9,9.692,Tesla T4,kaggle,L2,R7 table3 mip-splatting protocol=cone n_cam=10 span=54deg 30000 iters
r7-t3-20260911T183335+0000-mip_chair_cone-18,2026-09-11T18:33:35+00:00,mip-splatting,A,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/cone,1/8,30000,0,28.8484,0.95628,0.04400,vgg,209039,52.68,3439,1248.9,9.692,Tesla T4,kaggle,L2,R7 table3 mip-splatting protocol=cone n_cam=10 span=54deg 30000 iters
r7-t3-20260911T183335+0000-mip_chair_mixed-1x,2026-09-11T18:33:35+00:00,mip-splatting,A,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/mixed,1x,30000,0,35.9279,0.98754,0.01286,vgg,265466,66.90,4461,1370.2,9.156,Tesla T4,kaggle,L2,R7 table3 mip-splatting protocol=mixed n_cam=100 span=179deg 30000 iters
r7-t3-20260911T183335+0000-mip_chair_mixed-12,2026-09-11T18:33:35+00:00,mip-splatting,A,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/mixed,1/2,30000,0,37.8853,0.99246,0.00744,vgg,265466,66.90,4461,1370.2,9.156,Tesla T4,kaggle,L2,R7 table3 mip-splatting protocol=mixed n_cam=100 span=179deg 30000 iters
r7-t3-20260911T183335+0000-mip_chair_mixed-14,2026-09-11T18:33:35+00:00,mip-splatting,A,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/mixed,1/4,30000,0,36.1383,0.98958,0.01180,vgg,265466,66.90,4461,1370.2,9.156,Tesla T4,kaggle,L2,R7 table3 mip-splatting protocol=mixed n_cam=100 span=179deg 30000 iters
r7-t3-20260911T183335+0000-mip_chair_mixed-18,2026-09-11T18:33:35+00:00,mip-splatting,A,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/mixed,1/8,30000,0,32.5323,0.98169,0.02054,vgg,265466,66.90,4461,1370.2,9.156,Tesla T4,kaggle,L2,R7 table3 mip-splatting protocol=mixed n_cam=100 span=179deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_mixed-1x,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/mixed,1x,30000,0,35.9109,0.98752,0.01287,vgg,264972,66.77,13611,1859.7,8.807,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=mixed n_cam=100 span=179deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_mixed-12,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/mixed,1/2,30000,0,37.8567,0.99242,0.00747,vgg,264972,66.77,13611,1859.7,8.807,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=mixed n_cam=100 span=179deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_mixed-14,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/mixed,1/4,30000,0,36.0903,0.98952,0.01183,vgg,264972,66.77,13611,1859.7,8.807,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=mixed n_cam=100 span=179deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_mixed-18,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/mixed,1/8,30000,0,32.4471,0.98141,0.02050,vgg,264972,66.77,13611,1859.7,8.807,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=mixed n_cam=100 span=179deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_cone-1x,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/cone,1x,30000,0,26.7261,0.92614,0.06208,vgg,208941,52.65,14433,3475.6,8.888,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=cone n_cam=10 span=54deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_cone-12,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/cone,1/2,30000,0,27.8253,0.93979,0.05102,vgg,208941,52.65,14433,3475.6,8.888,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=cone n_cam=10 span=54deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_cone-14,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/cone,1/4,30000,0,28.7282,0.95201,0.04438,vgg,208941,52.65,14433,3475.6,8.888,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=cone n_cam=10 span=54deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_cone-18,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/cone,1/8,30000,0,28.5368,0.95516,0.04509,vgg,208941,52.65,14433,3475.6,8.888,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=cone n_cam=10 span=54deg 30000 iters
r7-t3-20260911T183335+0000-mip_chair_grazing-1x,2026-09-11T18:33:35+00:00,mip-splatting,A,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/grazing,1x,30000,0,34.3433,0.98227,0.01589,vgg,243520,61.37,4165,1319.4,9.022,Tesla T4,kaggle,L2,R7 table3 mip-splatting protocol=grazing n_cam=50 span=164deg 30000 iters
r7-t3-20260911T183335+0000-mip_chair_grazing-12,2026-09-11T18:33:35+00:00,mip-splatting,A,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/grazing,1/2,30000,0,36.1812,0.98843,0.01019,vgg,243520,61.37,4165,1319.4,9.022,Tesla T4,kaggle,L2,R7 table3 mip-splatting protocol=grazing n_cam=50 span=164deg 30000 iters
r7-t3-20260911T183335+0000-mip_chair_grazing-14,2026-09-11T18:33:35+00:00,mip-splatting,A,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/grazing,1/4,30000,0,35.2475,0.98703,0.01329,vgg,243520,61.37,4165,1319.4,9.022,Tesla T4,kaggle,L2,R7 table3 mip-splatting protocol=grazing n_cam=50 span=164deg 30000 iters
r7-t3-20260911T183335+0000-mip_chair_grazing-18,2026-09-11T18:33:35+00:00,mip-splatting,A,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/grazing,1/8,30000,0,32.3001,0.98004,0.02112,vgg,243520,61.37,4165,1319.4,9.022,Tesla T4,kaggle,L2,R7 table3 mip-splatting protocol=grazing n_cam=50 span=164deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_grazing-1x,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/grazing,1x,30000,0,34.3200,0.98219,0.01594,vgg,243214,61.29,13371,1594.2,9.683,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=grazing n_cam=50 span=164deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_grazing-12,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/grazing,1/2,30000,0,36.1610,0.98851,0.01010,vgg,243214,61.29,13371,1594.2,9.683,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=grazing n_cam=50 span=164deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_grazing-14,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/grazing,1/4,30000,0,35.2072,0.98708,0.01324,vgg,243214,61.29,13371,1594.2,9.683,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=grazing n_cam=50 span=164deg 30000 iters
r7-t3-20260911T183335+0000-b1_chair_grazing-18,2026-09-11T18:33:35+00:00,b1-fisher,C,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,22a5fbbadc6d55f92cb9647f997fb8dd4e2673f9,blender,chair,-1,False,0.1,False,1x/grazing,1/8,30000,0,32.2192,0.97983,0.02096,vgg,243214,61.29,13371,1594.2,9.683,Tesla T4,kaggle,L2,R7 table3 b1-fisher protocol=grazing n_cam=50 span=164deg 30000 iters
